claim_id,policy_id,age,gender,marital_status,occupation,policy_tenure_months,policy_annual_premium,policy_coverage_type,policy_deductible,vehicle_age,vehicle_value,vehicle_category,claim_amount,incident_type,incident_severity,incident_location,police_report_filed,witness_count,photos_provided,tow_service_used,incident_hour,incident_day_of_week,claim_report_delay_hours,number_of_previous_claims,months_since_last_claim,total_claim_amount_history,bodily_injury_claim,injury_severity_score,repair_shop_type,repair_estimate_provided,fraud_probability,is_fraud
CLM0000098,POL002455,44,F,Divorced,Student,14,1977.8332797147336,Premium,1000,3,18146.844576445517,Sedan,7849.772088586719,Hit and Run,Minor,Suburban,1,1,1,0,2,2,24.099903768796946,0,22.527898658076687,31626.784817453008,0,4,Independent,1,0.12376380600540365,0
CLM0000099,POL003646,44,M,Single,Business,6,1275.0090398127159,Basic,250,0,26519.276533805976,Sedan,10281.39687772589,Natural Disaster,Moderate,Urban,1,1,1,1,19,5,1.215784651855802,1,6.396138904273883,11049.314341501713,1,8,Independent,0,0.4181174297774566,0
CLM0000100,POL000805,61,M,Married,Business,24,1651.7536220097224,Premium,1000,9,30146.154797920506,Sedan,5516.691989407863,Fire,Moderate,Urban,1,2,1,0,12,4,10.059875626507791,1,24.31410072725169,15743.085778388302,1,6,Authorized,1,0.209362634998263,0
CLM0000101,POL002732,18,F,Widowed,Skilled,1,660.1724754514482,Standard,2500,4,11797.133925249283,Truck,50393.790616975515,Theft,Moderate,Highway,1,0,1,1,8,4,10.100508700661928,2,0.4648821306969837,7241.651063622719,0,1,Unknown,0,1.0,1
CLM0000102,POL002774,43,M,Married,Professional,50,619.6744180270025,Comprehensive,2500,4,10983.064008262336,Sedan,7846.655805283879,Natural Disaster,Moderate,Highway,0,0,0,0,4,1,42.116022380232785,5,12.09639385618813,18638.685664617224,0,3,Independent,1,0.7755836035258339,1
CLM0000103,POL001571,22,F,Married,Student,16,2208.172420187553,Basic,1000,2,9821.049874526447,Sports,10563.818606969848,Fire,Major,Rural,1,1,1,0,5,1,28.954022749346336,1,0.4876865123740356,27494.92566039604,1,0,Independent,1,0.5732307629901117,0
CLM0000104,POL002691,54,F,Single,Skilled,17,478.4700028964014,Premium,2500,13,13347.767915852826,Sedan,1992.6250833491615,Collision,Moderate,Highway,1,0,1,1,6,1,8.630883309320787,0,7.889688450568547,8388.332173267188,0,6,Authorized,1,0.04750195207088763,0
CLM0000105,POL003841,28,M,Single,Retired,18,2358.237885793646,Basic,500,7,35315.093364136825,Sports,11033.580285351181,Fire,Major,Rural,1,3,0,0,22,4,3.2294661329343146,3,39.223070437665555,4465.418163803046,0,5,Authorized,1,0.2627651482733568,0
CLM0000106,POL001029,18,F,Married,Professional,7,2752.702025392616,Premium,500,0,25218.551748761824,SUV,6960.195349995573,Collision,Moderate,Urban,1,2,0,0,21,3,42.827337805632325,2,6.714774272039636,5709.325668245684,0,1,Unknown,1,0.18201428253911894,0
CLM0000107,POL000503,54,F,Married,Professional,32,1768.9401939115542,Basic,500,8,32016.61149039287,Sedan,1895.3679568897894,Collision,Minor,Urban,1,3,1,1,2,4,21.21544898317842,0,47.008978681030584,15458.412307826413,0,1,Authorized,1,0.2340088998565371,0
CLM0000108,POL004494,37,F,Married,Business,15,861.4858180215332,Basic,250,0,41356.56375421144,Sedan,6537.32970641062,Theft,Total Loss,Highway,1,2,0,1,20,2,3.1592903153648457,0,3.8102570791004595,7695.224117637133,0,8,Unknown,1,0.561906708757817,0
CLM0000109,POL000871,47,F,Single,Professional,25,413.20323276309034,Basic,2500,2,18378.75491322663,Sedan,6919.941671363368,Collision,Minor,Rural,0,0,1,0,13,0,8.444924011423277,0,24.663842120129566,14085.446285587146,1,1,Independent,1,0.4308510255403908,0
CLM0000110,POL004489,64,M,Divorced,Skilled,1,472.5104019755534,Basic,500,3,20844.437433189607,Sedan,2871.1056355320266,Hit and Run,Moderate,Suburban,1,0,0,0,8,3,6.644116048409177,0,27.76687732310013,3738.455115910454,0,9,Authorized,1,0.41137430381057105,0
CLM0000111,POL000207,47,F,Divorced,Retired,37,1823.9123594485463,Comprehensive,1000,6,26906.22195776813,Sedan,2881.959083637356,Collision,Moderate,Suburban,0,4,0,1,11,1,4.477965935474072,3,115.27089139981157,21063.115493099824,0,4,Unknown,1,0.15515832492657178,0
CLM0000112,POL001485,44,M,Single,Professional,5,995.8030986914661,Basic,2500,6,18993.418808430644,Sedan,6275.949560602554,Vandalism,Moderate,Suburban,1,3,0,1,22,4,24.83249928821857,3,5.845378800387197,3985.486984872782,0,2,Independent,1,0.32471872223200077,0
CLM0000113,POL000864,41,F,Single,Professional,5,849.9703298974864,Comprehensive,1000,4,18219.304385296666,Sedan,4707.741540110483,Hit and Run,Moderate,Suburban,1,2,0,0,5,6,27.843012070371906,1,33.744091117587956,12731.023242168436,0,6,Authorized,1,0.3522175650475792,0
CLM0000114,POL002791,23,F,Married,Professional,19,2593.957037168004,Comprehensive,500,2,23451.75686410637,SUV,8564.678466199535,Hit and Run,Major,Urban,1,2,1,0,10,1,14.408722565775902,0,49.85188367358358,5865.050930954846,0,4,Authorized,1,0.05849423124025424,0
CLM0000115,POL000564,38,M,Single,Skilled,22,1128.3962277018315,Standard,2500,5,40666.31245151985,Luxury,7643.6005799176655,Natural Disaster,Minor,Suburban,1,3,1,0,15,1,3.600745276094515,0,11.701886594579806,4227.748082504879,0,5,Independent,0,0.3361856478810784,0
CLM0000116,POL004192,73,F,Single,Skilled,49,935.8522025558667,Comprehensive,500,6,41508.91771708659,Luxury,10668.876257643953,Natural Disaster,Moderate,Suburban,1,0,0,0,5,1,6.840860153316153,1,18.09488799424447,24551.9625366357,0,9,Independent,1,0.5410410471405721,0
CLM0000117,POL001758,35,M,Single,Skilled,23,1406.8314175202497,Comprehensive,500,2,24233.137073841037,Luxury,17405.42143058722,Fire,Major,Rural,0,0,1,0,9,5,7.558564543379496,0,0.496969120734624,9208.841297694848,1,0,Authorized,0,0.7908457877141615,1
CLM0000118,POL001679,39,F,Widowed,Skilled,33,1421.4372848665114,Premium,250,5,42909.7642514143,Luxury,15116.94781716836,Collision,Moderate,Suburban,0,2,1,1,16,2,23.126362991629524,2,18.430726065672687,3846.4702641606846,0,6,Authorized,1,0.24363612435796664,0
CLM0000119,POL003243,62,F,Divorced,Skilled,27,1986.1298320305316,Comprehensive,500,4,11333.280417173397,Sedan,1669.2152991130577,Theft,Minor,Rural,1,1,0,0,9,3,12.82997771546524,1,23.213211505743114,4481.040907540585,0,6,Independent,0,0.36803866062357576,0
CLM0000120,POL004637,18,M,Single,Skilled,39,300.0,Comprehensive,250,0,69821.5024945901,Sedan,14498.9277879186,Natural Disaster,Minor,Highway,1,3,1,1,1,2,15.285762644810315,2,82.25728063780315,1802.7625759546108,1,7,Authorized,1,0.40517394616917984,0
CLM0000121,POL001060,51,F,Divorced,Student,79,373.4799077349206,Basic,500,11,18061.967216744863,SUV,6994.6141334864815,Theft,Minor,Urban,1,0,0,0,11,4,11.82694419088671,2,20.478706874212133,11027.334763074545,0,9,Independent,1,0.5257513794910167,0
CLM0000122,POL001723,18,F,Married,Business,14,2025.7399349299696,Premium,250,14,37526.85334703657,SUV,7129.761546701548,Collision,Moderate,Highway,1,3,1,1,1,4,3.7078806471839147,0,32.61704145835856,1472.1200076634186,0,5,Authorized,0,0.25258282247950903,0
CLM0000123,POL003315,48,M,Married,Professional,11,449.50159990744254,Comprehensive,1000,5,18678.57742490163,Sedan,4605.283809934615,Hit and Run,Major,Rural,1,1,1,0,21,0,1.2863689455838987,0,3.9227403130635787,14611.025241947838,0,6,Independent,0,0.42422644455892666,0
CLM0000124,POL003158,41,F,Divorced,Professional,15,2438.0838094689225,Standard,250,9,16595.01592008351,Sedan,2973.717113707412,Collision,Minor,Suburban,1,0,0,1,21,3,13.526284601414346,2,73.31877552967312,4393.277159486419,0,2,Authorized,1,0.29552181533009436,0
CLM0000125,POL002626,51,F,Married,Professional,56,1550.6613824888886,Basic,2500,5,9730.789135905801,Luxury,5949.0825664847425,Collision,Moderate,Rural,1,0,1,0,6,6,7.592432991261829,1,33.573898052411984,12342.646274528619,0,0,Unknown,1,0.4071982888504963,0
CLM0000126,POL002730,25,F,Divorced,Business,10,1316.9512259571159,Standard,500,4,18830.928896895315,Sedan,6826.370518169253,Natural Disaster,Major,Urban,1,4,0,1,6,2,1.0761470224038985,2,11.848115276636829,19592.103607014662,1,1,Unknown,1,0.3361920053684738,0
CLM0000127,POL001598,33,F,Married,Business,19,401.8941253087404,Comprehensive,500,6,16675.85137349883,Luxury,4547.281232351692,Hit and Run,Minor,Rural,0,3,0,0,18,4,26.994507397074223,3,2.502877345945579,4428.469043632671,0,0,Authorized,1,0.28437230767657024,0
CLM0000128,POL003061,52,F,Married,Professional,8,1170.8352323393656,Comprehensive,250,5,23493.796064029088,SUV,6471.323083513252,Fire,Minor,Highway,1,0,1,1,14,5,1.7394149433495627,1,60.856324898426735,10324.024225641504,0,6,Authorized,1,0.44912272527020125,0
CLM0000129,POL002694,33,M,Single,Student,13,1033.186720238733,Basic,1000,7,19059.955076564194,Sedan,8745.721114473465,Hit and Run,Minor,Rural,0,0,1,0,14,6,3.883684676513024,2,12.640052277518656,950.5585063851044,0,0,Authorized,1,0.3020652999962665,0
CLM0000130,POL004892,54,M,Married,Skilled,9,3260.515173127456,Basic,1000,5,32887.022707035576,Truck,8251.000397731234,Collision,Moderate,Urban,1,1,1,1,7,1,6.8251011627777745,1,18.571993646124632,5525.297842657662,0,4,Authorized,1,0.04068490589436801,0
CLM0000131,POL003628,45,F,Married,Professional,16,343.1790666052681,Comprehensive,1000,21,34030.04617259353,SUV,5527.107198971679,Theft,Moderate,Suburban,0,2,0,0,4,4,13.897564351400888,0,65.65006151537176,17446.849239714134,0,2,Unknown,1,0.6948435572201845,0
CLM0000132,POL001364,34,F,Divorced,Student,25,1550.7436198145413,Comprehensive,1000,5,13651.608911551917,SUV,12007.42260623904,Collision,Moderate,Urban,0,0,1,1,14,3,47.14831926752929,1,20.331931851276607,19007.728676917442,0,2,Independent,1,0.5557343003566135,0
CLM0000133,POL001982,36,F,Married,Skilled,25,499.6589992426722,Comprehensive,250,3,10972.971916111775,Luxury,2295.966896619782,Collision,Minor,Urban,1,4,1,1,5,4,6.970645037959812,0,51.79734880830654,21718.544653830326,0,0,Independent,1,0.138747122167396,0
CLM0000134,POL001664,42,M,Single,Professional,11,532.9140642485543,Comprehensive,500,0,29067.298021525974,Sports,6704.399448283262,Collision,Major,Suburban,0,2,1,1,18,4,26.041291085192015,2,19.227902374476457,4531.704020353846,0,6,Authorized,1,0.5656275845230966,0
CLM0000135,POL001530,38,F,Single,Retired,3,801.6212399439956,Standard,500,8,48066.66109069467,Sports,19710.27879358619,Hit and Run,Moderate,Suburban,1,0,0,0,4,4,2.3234821213781434,0,4.134461431184011,3041.890136169031,0,7,Independent,1,0.8672662866528187,1
CLM0000136,POL002039,53,F,Divorced,Professional,52,697.4949861593681,Basic,1000,0,22701.450922358636,Luxury,10773.648361516991,Hit and Run,Moderate,Urban,1,1,1,0,8,4,53.808692925639946,1,28.893831465991042,5561.10841953203,0,6,Independent,1,0.3771977439846318,0
CLM0000137,POL003303,36,F,Married,Student,38,1781.5966795607242,Standard,1000,4,45671.25344872274,Luxury,16053.095556885768,Collision,Minor,Urban,1,4,1,1,10,5,0.4670959678413717,0,0.5248088665059645,6527.175150348798,0,1,Authorized,1,0.3217392614601255,0
CLM0000138,POL002238,32,F,Married,Retired,81,1695.766353260914,Standard,1000,0,18898.587234089988,Sports,9388.151224590716,Hit and Run,Minor,Suburban,0,1,1,1,15,0,11.687380194739392,0,29.180211208891283,5775.707304233329,0,2,Authorized,1,0.31888476041412106,0
CLM0000139,POL001307,56,M,Divorced,Skilled,14,676.3747576421171,Premium,2500,7,28038.227537664272,Truck,31905.53905289105,Theft,Minor,Rural,1,0,1,0,3,2,34.55131823802975,1,1.5655844210618648,10153.20928254236,0,5,Authorized,1,0.7597596347515952,1
CLM0000140,POL004030,35,F,Divorced,Skilled,1,300.0,Premium,1000,1,57797.47864095646,Sedan,13680.17970734592,Hit and Run,Moderate,Suburban,1,2,0,1,7,2,4.00047944940462,2,43.973707038831286,2428.3066804309756,0,6,Independent,1,0.541603429141434,0
CLM0000141,POL002676,33,F,Married,Retired,53,3193.8712378803293,Comprehensive,500,2,19484.51621086805,SUV,7530.103914863387,Hit and Run,Moderate,Urban,1,0,1,0,6,5,11.16997333824288,2,13.967305492273855,13149.664701410842,0,2,Unknown,1,0.24116650832172287,0
CLM0000142,POL001283,18,F,Single,Business,17,513.2344167767175,Comprehensive,500,8,12776.18403524614,Sedan,14886.520064420178,Theft,Moderate,Highway,1,0,0,0,5,2,1.2626537283317056,0,0.5858641152676882,14740.31805675395,0,9,Authorized,0,0.8553543112943369,1
CLM0000143,POL000710,25,F,Married,Business,8,997.9213506433872,Premium,500,5,22935.167987475474,Luxury,4779.9596479182865,Collision,Moderate,Suburban,0,1,1,1,13,0,33.44714566505897,2,57.43179028506231,11992.83400094608,0,6,Authorized,1,0.05031240138872551,0
CLM0000144,POL004745,28,F,Married,Skilled,21,1197.8067451282388,Standard,500,1,26601.352864308486,Sports,8638.197368555491,Theft,Minor,Urban,0,2,1,0,9,0,18.80590210185379,0,49.195772336411224,2613.921108171396,1,6,Independent,1,0.45763500170641297,0
CLM0000145,POL004414,33,F,Divorced,Student,13,1490.9969634804338,Standard,1000,2,8381.594195773547,Sports,8053.927553656276,Theft,Moderate,Urban,0,0,0,1,6,5,23.42491705692653,2,3.8846470360478724,13471.99861214856,1,9,Authorized,1,0.7731872804058443,1
CLM0000146,POL003749,30,F,Widowed,Skilled,20,681.8090708668225,Premium,250,3,30685.53903991846,SUV,7070.74604048319,Collision,Moderate,Rural,1,0,1,0,18,4,62.729106815108665,0,4.083045445913648,5430.292959162895,0,0,Authorized,1,0.41094755945697303,0
CLM0000147,POL004780,57,M,Married,Retired,13,755.6601690483236,Basic,1000,3,31132.382569868954,Sports,15102.889113350806,Theft,Moderate,Suburban,1,1,0,0,17,2,4.918319632676479,2,9.141442875916319,11876.557087959594,1,6,Authorized,1,0.3622998560150693,0
CLM0000148,POL000664,29,F,Divorced,Professional,5,2399.377688356496,Premium,2500,5,17537.878123990162,SUV,25410.937068619965,Collision,Major,Suburban,0,0,1,0,0,4,8.153112913061674,1,8.253359482587175,1958.7311642981476,0,6,Unknown,0,1.0,1
CLM0000149,POL001999,30,M,Single,Student,31,912.6836188616371,Comprehensive,250,3,25000.336732925498,Sedan,4865.394533262808,Vandalism,Moderate,Rural,0,0,1,1,12,1,6.59492164579963,2,53.457917589066525,4761.253550826449,0,8,Unknown,1,0.4056061463971753,0
CLM0000150,POL003446,44,M,Single,Retired,17,402.89878158861876,Premium,500,5,27133.803092522503,Sedan,8752.598565205932,Collision,Minor,Urban,1,2,0,1,18,6,16.398657467409237,3,2.6532217117352963,3000.7252728698622,1,0,Unknown,1,0.3300136531852759,0
CLM0000151,POL003744,24,F,Married,Business,44,2255.024880567786,Standard,1000,1,20793.845027515184,SUV,4190.569121600033,Theft,Minor,Urban,1,2,1,0,14,4,2.4134767236647283,0,10.961121674205424,4753.748481475217,0,9,Independent,1,0.2842926381007168,0
CLM0000152,POL001496,67,F,Widowed,Retired,3,1247.7301254433794,Premium,1000,25,23973.944504348437,Sedan,3246.1532878807325,Collision,Moderate,Rural,0,2,0,0,21,6,1.06822863368562,2,11.00997201715036,5390.0895429584,0,3,Unknown,1,0.2270973086450693,0
CLM0000153,POL003305,54,F,Single,Professional,29,1299.0163886334346,Standard,500,8,14904.248572274351,SUV,2076.237709731586,Collision,Major,Urban,1,1,1,0,23,6,9.495601120510372,0,37.389685874333374,2522.246045406043,0,5,Authorized,1,0.11284246568958989,0
CLM0000154,POL003764,23,M,Married,Retired,22,403.4472563899101,Standard,2500,3,38188.59104596522,Sedan,6400.269481262001,Collision,Minor,Suburban,1,1,1,0,18,2,16.99900068926129,0,33.06763648623556,13003.275922586967,1,6,Unknown,1,0.3082917514319087,0
CLM0000155,POL001854,58,M,Divorced,Retired,49,897.7909469003031,Comprehensive,500,20,35683.309469051295,Sedan,6445.579821537144,Theft,Minor,Urban,1,2,1,1,1,0,13.67032226095391,1,53.014010967567685,4403.083713830538,1,0,Unknown,1,0.676683137836062,0
CLM0000156,POL004660,61,M,Married,Professional,19,353.5858720906923,Premium,2500,7,15593.875719411226,Sedan,9411.943587816846,Collision,Minor,Rural,1,1,1,0,3,3,15.186433135948693,2,43.07691950504288,23528.42555215315,1,7,Independent,1,0.5837841377192247,0
CLM0000157,POL001292,23,F,Single,Skilled,24,839.1333632994083,Standard,250,3,20890.581751773923,Sports,4502.743337046422,Hit and Run,Moderate,Suburban,1,2,1,0,2,1,4.208405036393966,1,29.423371860700144,4043.406626344373,1,8,Authorized,1,0.4136746879033097,0
CLM0000158,POL003582,23,F,Married,Skilled,4,686.6648722133687,Comprehensive,500,1,14210.468861460211,Sedan,4731.068528364842,Collision,Moderate,Highway,0,1,1,0,2,0,12.511030463032652,1,11.062739145616472,2303.775872385076,0,4,Authorized,1,0.3729752616251095,0
CLM0000159,POL003458,32,M,Married,Professional,1,618.6874035655447,Premium,250,5,22379.028360154214,Sedan,2109.2646061610862,Theft,Minor,Suburban,0,1,1,0,0,6,7.541424869639954,2,35.49088121059624,4748.636570875806,0,5,Independent,1,0.2868832226835549,0
CLM0000160,POL001637,19,M,Married,Professional,38,737.7064960624123,Standard,2500,2,16823.55707093796,Sedan,23917.964486776425,Theft,Minor,Suburban,1,0,1,0,15,0,14.071257481487947,2,3.119574235956936,7335.78552610174,0,1,Authorized,1,0.6817774177147462,0
CLM0000161,POL003697,29,F,Divorced,Professional,41,1500.878660826014,Standard,500,0,14183.758223235043,Sports,9041.864847037581,Natural Disaster,Minor,Suburban,0,0,1,0,21,0,15.585270635851634,1,6.580739751544412,11605.428114420429,0,0,Authorized,1,0.5407410722721931,0
CLM0000162,POL003000,35,M,Single,Skilled,3,313.9759288589164,Premium,250,2,12613.775654561527,Luxury,8132.137022669227,Theft,Moderate,Urban,1,2,1,0,13,2,3.4151884991072192,0,5.831126616196885,5755.837116240691,0,7,Independent,1,0.7024844224387886,0
CLM0000163,POL003153,50,M,Divorced,Skilled,7,431.7038975188604,Comprehensive,500,0,15363.715589204363,Sedan,8530.770852526692,Vandalism,Moderate,Rural,0,1,1,0,16,3,12.035325978545774,1,12.348696988164178,9437.67627013583,0,7,Independent,1,0.5236743073373309,0
CLM0000164,POL000699,43,M,Married,Retired,28,930.2350462764451,Basic,500,4,23288.415420935256,Sedan,22207.165489786432,Theft,Moderate,Urban,1,0,1,0,5,5,37.47537166537551,0,13.062859786639365,3751.1906329103886,0,1,Authorized,0,0.8355093386473909,1
CLM0000165,POL002161,39,M,Married,Business,53,629.5759245225317,Basic,500,0,26923.55177908791,Sedan,10593.324099752217,Collision,Minor,Urban,0,1,1,0,0,3,30.945684514924025,0,3.4465603090352426,15798.265782515042,0,2,Independent,1,0.38282120468988556,0
CLM0000166,POL004098,34,M,Divorced,Skilled,14,1730.0248020985339,Premium,2500,0,11663.109318313314,Truck,25061.66426771198,Collision,Major,Urban,0,2,1,0,19,3,10.704596342419128,1,6.735060265323316,5607.705200710486,0,0,Unknown,1,0.9021119079171926,1
CLM0000167,POL004738,21,M,Single,Professional,21,515.7801195926836,Standard,250,16,16125.729177582169,SUV,7384.151414819976,Theft,Minor,Urban,0,1,1,1,10,5,7.7970755959882085,0,15.192106633726777,8048.896431507484,1,1,Authorized,1,0.4990628624863469,0
CLM0000168,POL000855,51,M,Single,Skilled,21,1523.2784185197288,Standard,2500,5,10460.018973238788,Sedan,9382.158085703617,Fire,Major,Rural,0,2,1,1,8,1,24.680834140436374,1,3.6168431813138087,22819.617104795347,1,8,Authorized,1,0.720905804226379,1
CLM0000169,POL003475,51,F,Divorced,Retired,19,446.60094194694517,Comprehensive,500,14,41176.84568255998,Sports,10999.835697423148,Theft,Moderate,Highway,1,0,1,0,22,0,11.852537046944592,2,6.53936847821245,15820.577133965047,0,6,Authorized,1,0.49568627905034274,0
CLM0000170,POL001708,32,M,Single,Business,9,760.0521256935539,Comprehensive,2500,0,27554.401324811533,SUV,12565.528817268094,Vandalism,Minor,Rural,1,4,0,0,20,1,1.4881064743019217,0,8.748482989441468,4052.2326304816406,0,4,Independent,0,0.3731327571669081,0
CLM0000171,POL002778,24,F,Single,Business,23,1157.4292339521537,Comprehensive,1000,25,34239.65037798936,Luxury,10843.638888128304,Natural Disaster,Total Loss,Urban,1,1,1,0,13,5,14.564496581801837,3,14.649742519931788,16518.819626546243,1,1,Independent,1,0.26215652452178817,0
CLM0000172,POL001734,66,F,Married,Skilled,19,1580.4090481795092,Basic,500,8,29822.377640235794,Sedan,6987.010002659024,Collision,Moderate,Urban,0,0,0,0,1,6,11.283741464516838,2,7.587862711242497,7197.199796097825,0,8,Authorized,1,0.30269400531926216,0
CLM0000173,POL004932,45,M,Single,Business,11,1143.922732726231,Comprehensive,250,10,16346.856009716108,Sedan,20626.432678746016,Theft,Moderate,Urban,0,2,1,1,0,0,43.20794041199459,0,36.383666981253825,10833.595254659558,1,8,Authorized,1,0.7600342432900866,1
CLM0000174,POL003511,48,F,Divorced,Business,68,300.0,Standard,250,14,34894.158592166394,Luxury,3555.077665635967,Collision,Moderate,Urban,0,4,1,1,20,3,1.965037731500219,1,1.6926923643037703,4695.924215952389,1,7,Independent,1,0.2589356738125915,0
